Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.3-192.168.10.12-389-56552-6,192.168.10.12,56552,192.168.10.3,389,6,3/7/17 8:57,436,10,4,165,326,79,0,16.5,33.01262385,163,0,81.5,94.10809388,1126146.789,32110.09174,33.53846154,25.79604422,87,1,436,48.44444444,47.59756063,148,1,302,100.6666667,91.22134253,206,48,0,0,0,0,336,144,22935.77982,9174.311927,0,163,32.73333333,59.52006464,3542.638095,0,0,0,1,0,0,0,0,0,35.07142857,16.5,81.5,336,0,0,0,0,0,0,10,165,4,326,29200,2081,3,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.12-389-56552-6,192.168.10.12,56552,192.168.10.3,389,6,3/7/17 8:57,1,2,0,7,0,7,0,3.5,4.949747468,0,0,0,0,7000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2000000,0,0,7,4.666666667,4.041451884,16.33333333,0,1,0,0,1,0,0,0,0,7,3.5,0,64,0,0,0,0,0,0,2,7,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.12-88-60494-6,192.168.10.12,60494,192.168.10.3,88,6,3/7/17 8:57,1172,9,6,3110,3108,1555,0,345.5555556,685.6905481,1554,0,518,802.4821493,5305460.751,12798.63481,83.71428571,220.3460316,846,1,1172,146.5,310.5469829,913,1,1046,209.2,360.5436173,846,3,0,0,0,0,304,208,7679.180887,5119.453925,0,1555,388.625,695.1935822,483294.1167,0,0,0,1,0,0,0,0,0,414.5333333,345.5555556,518,304,0,0,0,0,0,0,9,3110,6,3108,29200,2081,2,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.9-135-1028-6,192.168.10.9,1028,192.168.10.3,135,6,3/7/17 8:56,56361247,23,12,1730,1784,168,0,75.2173913,81.81517781,268,0,148.6666667,84.88423489,62.34780433,0.620994067,1657683.735,5134992.092,2.14E+07,1,5.64E+07,2561874.864,6245713.992,2.14E+07,1,3.47E+07,3153957.818,6385923.394,2.03E+07,3,0,0,0,0,484,264,0.408081816,0.212912252,0,268,97.61111111,89.26086257,7967.501587,0,0,0,1,0,0,0,0,0,100.4,75.2173913,148.6666667,484,0,0,0,0,0,0,23,1730,12,1784,8192,2050,21,20,204149,5830.512756,210844,200187,1.14E+07,7620304.565,2.01E+07,6367360,Benign
192.168.10.3-192.168.10.9-135-1028-6,192.168.10.9,1028,192.168.10.3,135,6,3/7/17 8:57,73,1,1,6,6,6,6,6,0,6,6,6,0,164383.5616,27397.26027,73,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13698.63014,13698.63014,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,253,2050,0,20,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.17-389-42095-6,192.168.10.17,42095,192.168.10.3,389,6,3/7/17 8:57,512,11,4,172,326,79,0,15.63636364,31.4492376,163,0,81.5,94.10809388,972656.25,29296.875,36.57142857,29.04297687,80,1,512,51.2,43.42503118,127,1,284,94.66666667,158.7744732,278,2,0,0,0,0,368,144,21484.375,7812.5,0,163,31.125,57.86060836,3347.85,0,0,0,1,0,0,0,0,0,33.2,15.63636364,81.5,368,0,0,0,0,0,0,11,172,4,326,29200,2081,4,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.17-88-35497-6,192.168.10.17,35497,192.168.10.3,88,6,3/7/17 8:57,1100,10,6,3150,3152,1575,0,315,632.5616351,1576,0,525.3333333,813.8429005,5729090.909,14545.45455,73.33333333,220.3090902,867,1,1100,122.2222222,301.0962378,922,1,1026,205.2,375.2988143,867,1,0,0,0,0,336,208,9090.909091,5454.545455,0,1576,370.7058824,671.9757031,451551.3456,0,0,0,1,0,0,0,0,0,393.875,315,525.3333333,336,0,0,0,0,0,0,10,3150,6,3152,29200,2081,3,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.17-389-42096-6,192.168.10.17,42096,192.168.10.3,389,6,3/7/17 8:57,15745,17,13,3452,6666,1313,0,203.0588235,425.7784739,3069,0,512.7692308,948.1720267,642616.7037,1905.366783,542.9310345,2557.746971,13828,1,15745,984.0625,3431.50687,13828,1,15655,1304.583333,4144.950717,14460,1,0,0,0,0,560,408,1079.707844,825.6589393,0,3069,326.3870968,695.3573028,483521.7785,0,0,0,1,0,0,0,0,0,337.2666667,203.0588235,512.7692308,560,0,0,0,0,0,0,17,3452,13,6666,29200,0,10,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.17-88-35499-6,192.168.10.17,35499,192.168.10.3,88,6,3/7/17 8:57,1135,9,6,3150,3150,1575,0,350,694.5097192,1575,0,525,813.3265027,5550660.793,13215.85903,81.07142857,226.6109727,864,1,1135,141.875,324.625691,942,3,1049,209.8,373.4216116,864,1,0,0,0,0,304,208,7929.515419,5286.343612,0,1575,393.75,704.3614129,496125,0,0,0,1,0,0,0,0,0,420,350,525,304,0,0,0,0,0,0,9,3150,6,3150,29200,2081,2,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.17-389-42102-6,192.168.10.17,42102,192.168.10.3,389,6,3/7/17 8:57,425,10,4,165,326,79,0,16.5,33.01262385,163,0,81.5,94.10809388,1155294.118,32941.17647,32.69230769,25.13757021,78,1,425,47.22222222,44.97159597,140,1,262,87.33333333,109.4364351,211,3,0,0,0,0,336,144,23529.41176,9411.764706,0,163,32.73333333,59.52006464,3542.638095,0,0,0,1,0,0,0,0,0,35.07142857,16.5,81.5,336,0,0,0,0,0,0,10,165,4,326,29200,2081,3,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.17-389-42102-6,192.168.10.17,42102,192.168.10.3,389,6,3/7/17 8:57,1,2,0,7,0,7,0,3.5,4.949747468,0,0,0,0,7000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2000000,0,0,7,4.666666667,4.041451884,16.33333333,0,1,0,0,1,0,0,0,0,7,3.5,0,64,0,0,0,0,0,0,2,7,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.17-88-35504-6,192.168.10.17,35504,192.168.10.3,88,6,3/7/17 8:57,1122,10,6,3150,3152,1575,0,315,632.5616351,1576,0,525.3333333,813.8429005,5616755.793,14260.24955,74.8,212.5283847,839,1,1122,124.6666667,281.8731984,872,1,996,199.2,363.0305772,839,2,0,0,0,0,336,208,8912.655971,5347.593583,0,1576,370.7058824,671.9757031,451551.3456,0,0,0,1,0,0,0,0,0,393.875,315,525.3333333,336,0,0,0,0,0,0,10,3150,6,3152,29200,2081,3,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.50-389-55724-6,192.168.10.50,55724,192.168.10.3,389,6,3/7/17 8:57,625,11,4,172,326,79,0,15.63636364,31.4492376,163,0,81.5,94.10809388,796800,24000,44.64285714,36.19733765,128,1,625,62.5,44.89555781,128,1,369,123,207.8460969,363,3,0,0,0,0,368,144,17600,6400,0,163,31.125,57.86060836,3347.85,0,0,0,1,0,0,0,0,0,33.2,15.63636364,81.5,368,0,0,0,0,0,0,11,172,4,326,29200,2081,4,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.50-88-37142-6,192.168.10.50,37142,192.168.10.3,88,6,3/7/17 8:57,1155,9,6,3226,3232,1613,0,358.4444444,711.2661441,1616,0,538.6666667,834.4988117,5591341.991,12987.01299,82.5,196.3093124,761,1,1155,144.375,302.6072124,891,1,1039,207.8,311.5520823,761,47,0,0,0,0,304,208,7792.207792,5194.805195,0,1616,403.625,722.0267654,521322.65,0,0,0,1,0,0,0,0,0,430.5333333,358.4444444,538.6666667,304,0,0,0,0,0,0,9,3226,6,3232,29200,2081,2,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.50-389-55730-6,192.168.10.50,55730,192.168.10.3,389,6,3/7/17 8:57,457,11,4,172,326,79,0,15.63636364,31.4492376,163,0,81.5,94.10809388,1089715.536,32822.75711,32.64285714,25.27573218,82,1,457,45.7,34.49653767,92,1,296,98.66666667,128.710269,245,3,0,0,0,0,368,144,24070.02188,8752.73523,0,163,31.125,57.86060836,3347.85,0,0,0,1,0,0,0,0,0,33.2,15.63636364,81.5,368,0,0,0,0,0,0,11,172,4,326,29200,2081,4,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.50-88-37148-6,192.168.10.50,37148,192.168.10.3,88,6,3/7/17 8:57,1175,9,6,3226,3232,1613,0,358.4444444,711.2661441,1616,0,538.6666667,834.4988117,5496170.213,12765.95745,83.92857143,210.5901832,811,-1,1175,146.875,309.2301212,910,1,1042,208.4,344.2249265,811,3,0,0,0,0,304,208,7659.574468,5106.382979,0,1616,403.625,722.0267654,521322.65,0,0,0,1,0,0,0,0,0,430.5333333,358.4444444,538.6666667,304,0,0,0,0,0,0,9,3226,6,3232,29200,260,2,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.50-88-37152-6,192.168.10.50,37152,192.168.10.3,88,6,3/7/17 8:58,54462,11,6,2868,2790,1430,0,260.7272727,578.1060614,1395,0,465,720.3749024,103888.9501,312.1442474,3403.875,13290.25591,53238,1,54462,5446.2,16833.59665,53349,1,54394,10878.8,23736.95118,53336,1,0,0,0,0,368,208,201.9756895,110.1685579,0,1430,314.3333333,604.0736223,364904.9412,0,0,0,1,0,0,0,0,0,332.8235294,260.7272727,465,368,0,0,0,0,0,0,11,2868,6,2790,29200,2075,4,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.50-88-37154-6,192.168.10.50,37154,192.168.10.3,88,6,3/7/17 8:58,61588,11,6,2866,2676,1429,0,260.5454545,577.701543,1338,0,446,690.940229,89985.06203,276.0277976,3849.25,15210.00794,60886,0,61588,6158.8,19254.31249,60956,0,61569,12313.8,27208.49918,60985,1,0,0,0,0,368,208,178.606222,97.42157563,0,1429,307.8888889,592.0195634,350487.1634,0,0,0,1,0,0,0,0,0,326,260.5454545,446,368,0,0,0,0,0,0,11,2866,6,2676,29200,2075,4,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.50-389-55736-6,192.168.10.50,55736,192.168.10.3,389,6,3/7/17 8:58,285298,22,12,5970,1138,2804,0,271.3636364,696.7888623,212,0,94.83333333,79.79158458,24914.30014,119.173636,8645.393939,42597.35276,242731,1,285298,13585.61905,53230.69399,242731,1,284295,25845,85287.17028,282995,3,0,0,0,0,720,400,77.1123527,42.06128329,0,2804,203.0857143,557.0476467,310302.0807,0,0,0,1,0,0,0,0,0,209.0588235,271.3636364,94.83333333,720,0,0,0,0,0,0,22,5970,12,1138,29200,2081,11,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.9-49666-1044-6,192.168.10.9,1044,192.168.10.3,49666,6,3/7/17 8:56,66026109,39,34,12254,6204,1793,0,314.2051282,495.9273705,348,0,182.4705882,120.9262824,279.5560768,1.105623232,917029.2917,6148586.256,5.14E+07,1,6.60E+07,1737529.184,8430941.98,5.14E+07,3,1.44E+07,435177.5758,1743332.61,7778632,3,0,0,0,0,804,704,0.590675425,0.514947806,0,1793,249.4324324,373.9227113,139818.194,0,0,0,1,0,0,0,0,0,252.8493151,314.2051282,182.4705882,804,0,0,0,0,0,0,39,12254,34,6204,8192,2053,37,20,219753.5,8215.873691,225563,213944,6960254.5,857916.3942,7566893,6353616,Benign
192.168.10.3-192.168.10.9-49666-1044-6,192.168.10.9,1044,192.168.10.3,49666,6,3/7/17 8:58,71,1,1,6,6,6,6,6,0,6,6,6,0,169014.0845,28169.01408,71,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14084.50704,14084.50704,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,251,2053,0,20,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.12-3268-34936-6,192.168.10.12,34936,192.168.10.3,3268,6,3/7/17 8:57,59002797,17,11,3298,6654,1293,0,194,422.1230567,3069,0,604.9090909,1009.026507,168.66997,0.474553774,2185288.778,1.13E+07,5.89E+07,1,5.90E+07,3687674.813,1.47E+07,5.89E+07,1,15124,1512.4,4428.921695,14112,3,0,0,0,0,560,368,0.288121934,0.18643184,0,3069,343.1724138,714.1922545,510070.5764,0,0,0,1,0,0,0,0,0,355.4285714,194,604.9090909,560,0,0,0,0,0,0,17,3298,11,6654,29200,2076,8,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.12-88-60498-6,192.168.10.12,60498,192.168.10.3,88,6,3/7/17 8:58,1151,9,6,3110,3108,1555,0,345.5555556,685.6905481,1554,0,518,802.4821493,5402258.905,13032.14596,82.21428571,212.7505504,818,1,1151,143.875,344.0753395,991,1,1087,217.4,337.4548859,818,47,0,0,0,0,304,208,7819.287576,5212.858384,0,1555,388.625,695.1935822,483294.1167,0,0,0,1,0,0,0,0,0,414.5333333,345.5555556,518,304,0,0,0,0,0,0,9,3110,6,3108,29200,2081,2,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.12-389-56562-6,192.168.10.12,56562,192.168.10.3,389,6,3/7/17 8:58,371,10,4,165,326,79,0,16.5,33.01262385,163,0,81.5,94.10809388,1323450.135,37735.84906,28.53846154,21.05395998,49,1,371,41.22222222,34.72671082,100,1,219,73,84.32674546,167,4,0,0,0,0,336,144,26954.1779,10781.67116,0,163,32.73333333,59.52006464,3542.638095,0,0,0,1,0,0,0,0,0,35.07142857,16.5,81.5,336,0,0,0,0,0,0,10,165,4,326,29200,2081,3,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.12-389-56562-6,192.168.10.12,56562,192.168.10.3,389,6,3/7/17 8:58,1,2,0,7,0,7,0,3.5,4.949747468,0,0,0,0,7000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2000000,0,0,7,4.666666667,4.041451884,16.33333333,0,1,0,0,1,0,0,0,0,7,3.5,0,64,0,0,0,0,0,0,2,7,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.12-88-60504-6,192.168.10.12,60504,192.168.10.3,88,6,3/7/17 8:58,1145,9,6,3108,3108,1554,0,345.3333333,685.2495896,1554,0,518,802.4821493,5428820.961,13100.43668,81.78571429,207.0630445,798,1,1145,143.125,301.4163885,887,1,1059,211.8,329.1081889,798,47,0,0,0,0,304,208,7860.262009,5240.174672,0,1554,388.5,694.9699274,482983.2,0,0,0,1,0,0,0,0,0,414.4,345.3333333,518,304,0,0,0,0,0,0,9,3108,6,3108,29200,260,2,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.12-389-56568-6,192.168.10.12,56568,192.168.10.3,389,6,3/7/17 8:58,101567,21,12,5803,1138,2740,0,276.3333333,695.933857,212,0,94.83333333,79.79158458,68339.1259,324.908681,3173.96875,12306.13891,55595,1,101567,5078.35,15414.11704,55595,1,100772,9161.090909,30011.47487,99648,4,0,0,0,0,688,400,206.7600697,118.1486113,0,2740,204.1470588,551.884108,304576.0686,0,0,0,1,0,0,0,0,0,210.3333333,276.3333333,94.83333333,688,0,0,0,0,0,0,21,5803,12,1138,29200,2081,10,32,0,0,0,0,0,0,0,0,Benign
192.168.10.3-192.168.10.12-389-56568-6,192.168.10.12,56568,192.168.10.3,389,6,3/7/17 8:58,1,2,0,39,0,39,0,19.5,27.57716447,0,0,0,0,3.90E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2000000,0,0,39,26,22.5166605,507,0,1,0,0,1,0,0,0,0,39,19.5,0,64,0,0,0,0,0,0,2,39,0,0,245,-1,0,32,0,0,0,0,0,0,0,0,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,3/7/17 8:56,119719148,231,0,0,0,0,0,0,0,0,0,0,0,0,1.929515903,520518.0348,2274525.81,2.07E+07,0,1.20E+08,520518.0348,2274525.81,2.07E+07,0,0,0,0,0,0,0,0,0,0,0,0,1.929515903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,-1,-1,0,0,8721243.6,8761761.258,2.25E+07,17,1.27E+07,5296658.096,2.07E+07,6499982,Benign
192.168.10.14-104.97.95.20-49478-443-6,104.97.95.20,443,192.168.10.14,49478,6,3/7/17 8:58,8,7,0,192,0,31,6,27.42857143,9.449111825,0,0,0,0,2.40E+07,875000,1.333333333,1.366260102,4,0,8,1.333333333,1.366260102,4,0,0,0,0,0,0,1,0,0,0,140,0,875000,0,6,31,27.875,8.838834765,78.125,0,1,0,0,1,0,0,0,0,31.85714286,27.42857143,0,140,0,0,0,0,0,0,7,192,0,0,1013,-1,6,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-104.97.95.20-49478-443-6,104.97.95.20,443,192.168.10.14,49478,6,3/7/17 8:58,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,3.70E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,1013,-1,1,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-104.97.95.20-49478-443-6,104.97.95.20,443,192.168.10.14,49478,6,3/7/17 8:58,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,3.70E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,1013,-1,1,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-104.97.95.20-49478-443-6,104.97.95.20,443,192.168.10.14,49478,6,3/7/17 8:58,0,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,1013,-1,1,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-104.97.95.20-49478-443-6,104.97.95.20,443,192.168.10.14,49478,6,3/7/17 8:58,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,3.70E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,1013,-1,1,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-104.97.95.20-49478-443-6,104.97.95.20,443,192.168.10.14,49478,6,3/7/17 8:58,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,3.70E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,1013,-1,1,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-104.97.95.20-49478-443-6,104.97.95.20,443,192.168.10.14,49478,6,3/7/17 8:58,0,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,1013,-1,1,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-104.97.95.20-49478-443-6,104.97.95.20,443,192.168.10.14,49478,6,3/7/17 8:58,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,1013,-1,1,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-104.97.95.20-49478-443-6,104.97.95.20,443,192.168.10.14,49478,6,3/7/17 8:58,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,1013,-1,1,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-23.217.36.24-49480-443-6,23.217.36.24,443,192.168.10.14,49480,6,3/7/17 8:58,12,13,0,378,0,31,6,29.07692308,6.933752453,0,0,0,0,3.15E+07,1083333.333,1,0.738548946,3,0,12,1,0.738548946,3,0,0,0,0,0,0,1,0,0,0,260,0,1083333.333,0,6,31,29.21428571,6.681531048,44.64285714,0,1,0,0,1,0,0,0,0,31.46153846,29.07692308,0,260,0,0,0,0,0,0,13,378,0,0,1013,-1,12,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-23.217.36.24-49480-443-6,23.217.36.24,443,192.168.10.14,49480,6,3/7/17 8:58,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,1013,-1,1,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-23.217.36.24-49480-443-6,23.217.36.24,443,192.168.10.14,49480,6,3/7/17 8:58,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,1013,-1,1,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-23.217.36.24-49480-443-6,23.217.36.24,443,192.168.10.14,49480,6,3/7/17 8:58,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,1013,-1,1,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-23.217.36.24-49480-443-6,23.217.36.24,443,192.168.10.14,49480,6,3/7/17 8:58,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,1013,-1,1,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-23.217.36.24-49480-443-6,23.217.36.24,443,192.168.10.14,49480,6,3/7/17 8:58,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,1013,-1,1,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-23.50.69.163-49488-80-6,23.50.69.163,80,192.168.10.14,49488,6,3/7/17 8:58,4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,913,-1,1,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-23.50.69.163-49488-80-6,23.50.69.163,80,192.168.10.14,49488,6,3/7/17 8:58,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,913,-1,1,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-23.50.69.163-49488-80-6,23.50.69.163,80,192.168.10.14,49488,6,3/7/17 8:58,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,913,-1,1,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-23.50.69.163-49488-80-6,23.50.69.163,80,192.168.10.14,49488,6,3/7/17 8:58,0,2,0,12,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,913,-1,1,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-23.50.69.163-49488-80-6,23.50.69.163,80,192.168.10.14,49488,6,3/7/17 8:58,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,913,-1,1,20,0,0,0,0,0,0,0,0,Benign
192.168.10.14-23.50.69.163-49488-80-6,23.50.69.163,80,192.168.10.14,49488,6,3/7/17 8:58,1,2,0,12,0,6,6,6,0,0,0,0,0,1.20E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,913,-1,1,20,0,0,0,0,0,0,0,0,Benign
